timestamp,trade_side,calculation_type,avg_entry,position_size_btc,position_size_usd,leverage,real_rr,entry_1,entry_2,sl,tp1,tp5
2025-07-12 21:57:57,short,asymmetric,88625.0,0.13654814814814817,12101.579629629632,0.5251851851851852,5.333333333333333,88000.0,90000.0,92000.0,76000.0,72000.0
2025-07-12 21:58:00,short,asymmetric,88625.0,0.13654814814814817,12101.579629629632,0.5251851851851852,5.333333333333333,88000.0,90000.0,92000.0,76000.0,72000.0
2025-07-12 21:59:04,long,symmetric,103000.0,0.17853333333333335,18388.933333333334,0.6866666666666668,6.666666666666667,104000.0,102000.0,100000.0,110000.0,130000.0
2025-07-12 21:59:10,long,asymmetric,102625.0,0.20329523809523814,20863.173809523814,0.7819047619047621,7.619047619047619,104000.0,102000.0,100000.0,110000.0,130000.0
2025-07-12 22:07:07,long,asymmetric,103375.0,0.1592740740740741,16464.957407407408,0.6125925925925927,5.925925925925926,104000.0,102000.0,100000.0,110000.0,130000.0
2025-07-12 22:08:02,short,symmetric,89000.0,0.1542666666666667,13729.733333333335,0.5933333333333334,6.0,88000.0,90000.0,92000.0,76000.0,72000.0
2025-07-12 22:08:14,short,asymmetric,88625.0,0.13654814814814817,12101.579629629632,0.5251851851851852,5.333333333333333,88000.0,90000.0,92000.0,76000.0,72000.0
